trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
19968140,06:02:00,06:02:00,PM-15,3,0,0
19968140,06:03:00,06:03:00,PM-54,4,0,0
19968140,06:04:00,06:04:00,PM-87,5,0,0
19968140,06:05:00,06:05:00,PM-86,6,0,0
19968140,06:07:00,06:07:00,PM-47,7,0,0
19968140,06:08:00,06:08:00,PM-59,8,0,0
19968140,06:09:00,06:09:00,PM-51,9,0,0
19968140,06:10:00,06:10:00,PM-50,10,0,0
19968140,06:11:00,06:11:00,PM-45,11,0,0
19968140,06:12:00,06:12:00,PM-6,12,0,0
19968140,06:13:00,06:13:00,PM-4,13,0,0
19968140,06:14:00,06:14:00,PM-60,14,0,0
19968140,06:15:00,06:15:00,PM-49_2,15,0,0
19968140,06:16:00,06:16:00,PM-56,16,0,0
19968140,06:17:00,06:17:00,PM-84,17,0,0
19968140,06:19:00,06:19:00,PM-17,18,0,0
19968140,06:20:00,06:20:00,PM-7,19,0,0
19968140,06:21:00,06:21:00,PM-43,20,0,0
19968140,06:23:00,06:23:00,PM-9,21,0,0
19968140,06:25:00,06:25:00,PM-41,22,0,0
19968140,06:26:00,06:26:00,PM-40,23,0,0
19968140,06:27:00,06:27:00,PM-28,24,0,0
19968140,06:29:00,06:29:00,PM-27,25,0,0
19968140,06:31:00,06:31:00,PM-SC-01,26,0,0
19968140,06:32:00,06:32:00,PM-122,27,0,0
19968140,06:33:00,06:33:00,PM-121,28,0,0
19968140,06:34:00,06:34:00,PM-120,29,0,0
19968140,06:35:00,06:35:00,LAM-416,30,0,0
19968140,06:36:00,06:36:00,LAM-412,31,0,0
19968140,06:37:00,06:37:00,LAM-414,32,0,0
19968140,06:38:00,06:38:00,AMS-37,33,0,0
19968140,06:39:00,06:39:00,AMS-36,34,0,0
19968140,06:40:00,06:40:00,COSR-335,35,0,0
19968140,06:42:00,06:42:00,COSR-332,36,0,0
19968140,06:45:00,06:45:00,ESP-6,37,0,0
19968140,06:46:00,06:46:00,ESP-3,38,0,0
19968140,06:47:00,06:47:00,ESP-2,39,0,0
19968140,06:48:00,06:48:00,JPT-138,40,0,0
19968140,06:49:00,06:49:00,JPT-139,41,0,0
19968140,06:50:00,06:50:00,JPT-127,42,0,0
19968140,06:51:00,06:51:00,JPT-131,43,0,0
19968140,06:52:00,06:52:00,AMEO-78,44,0,0
19968140,06:53:00,06:53:00,AMEO-77,45,0,0
19968140,06:54:00,06:54:00,AMEO-76,46,0,0
19968140,06:55:00,06:55:00,AMEO-73,47,0,0
19968140,06:56:00,06:56:00,AMEO-72,48,0,0
19968140,06:57:00,06:57:00,AMEO-69,49,0,0
19968140,06:58:00,06:58:00,AMEO-67,50,0,0
19968140,06:59:00,06:59:00,AMEO-83,51,0,0
19968140,07:00:00,07:00:00,AMEO-85,52,0,0
19968140,07:01:00,07:01:00,AMEO-82,53,0,0
19968140,07:02:00,07:02:00,PACALS-87,54,0,0
19968140,07:03:00,07:03:00,PACALS-88,55,0,0
19968140,07:04:00,07:04:00,TUPAT-121,56,0,0
19968140,07:07:00,07:07:00,AK-455,57,0,0
19968140,07:10:00,07:10:00,PFM-33,58,0,0
19968140,07:11:00,07:11:00,PFM-34,59,0,0
19968140,07:12:00,07:12:00,PFM-18,60,0,0
19968140,07:13:00,07:13:00,PFM-17,61,0,0
19968140,07:17:00,07:17:00,PAT-64,62,0,0
19968140,07:18:00,07:18:00,PAT-93,63,0,0
19968140,07:19:00,07:19:00,PAT-105,64,0,0
19968140,07:20:00,07:20:00,PAT-103,65,0,0
19968140,07:21:00,07:21:00,PAT-109,66,0,0
19968140,07:22:00,07:22:00,PAT-124,67,0,0
19968140,07:23:00,07:23:00,PAT-130,68,0,0
19968140,07:25:00,07:25:00,PAT-68,69,0,0
19968140,07:27:00,07:27:00,PAT-91,70,0,0
19968140,07:28:00,07:28:00,PAT-92,71,0,0
19968140,07:29:00,07:29:00,SYNTH_END_19968140,72,1,0
19968169,06:00:00,06:00:00,SYNTH_START_19968169,1,0,1
19968169,06:02:00,06:02:00,IN-170,2,0,0
19968169,06:03:00,06:03:00,IN-168,3,0,0
19968169,06:04:00,06:04:00,IN-167,4,0,0
19968169,06:05:00,06:05:00,TUYU-493,5,0,0
19968169,06:06:00,06:06:00,TUYU-492,6,0,0
19968169,06:07:00,06:07:00,AMS-57,7,0,0
19968169,06:08:00,06:08:00,LAM-415,8,0,0
19968169,06:09:00,06:09:00,LAM-413,9,0,0
19968169,06:10:00,06:10:00,LAM-417,10,0,0
19968169,06:11:00,06:11:00,PM-124,11,0,0
19968169,06:14:00,06:14:00,PM-125,12,0,0
19968169,06:16:00,06:16:00,PM-70,13,0,0
19968169,06:17:00,06:17:00,PM-69,14,0,0
19968169,06:19:00,06:19:00,PM-67,15,0,0
19968169,06:20:00,06:20:00,PM-30,16,0,0
19968169,06:22:00,06:22:00,PM-77,17,0,0
19968169,06:24:00,06:24:00,PM-31,18,0,0
19968169,06:26:00,06:26:00,PM-33,19,0,0
19968169,06:27:00,06:27:00,PM-73,20,0,0
19968169,06:28:00,06:28:00,PM-78,21,0,0
19968169,06:30:00,06:30:00,PM-35,22,0,0
19968169,06:31:00,06:31:00,PM-  83,23,0,0
19968169,06:32:00,06:32:00,SYNTH_END_19968169,24,1,0
19968174,06:00:00,06:00:00,SYNTH_START_19968174,1,0,1
19968174,06:01:00,06:01:00,PAT-121,2,0,0
19968174,06:02:00,06:02:00,PAT-122,3,0,0
19968174,06:04:00,06:04:00,PAT-126,4,0,0
19968174,06:05:00,06:05:00,PAT-127,5,0,0
19968174,06:06:00,06:06:00,PAT-125,6,0,0
19968174,06:07:00,06:07:00,PAT-108,7,0,0
19968174,06:08:00,06:08:00,PAT-102,8,0,0
19968174,06:09:00,06:09:00,PAT-104,9,0,0
19968174,06:10:00,06:10:00,PAT-94,10,0,0
19968174,06:13:00,06:13:00,PFM-3,11,0,0
19968174,06:14:00,06:14:00,PFM-16,12,0,0
19968174,06:15:00,06:15:00,PFM-105,13,0,0
19968174,06:16:00,06:16:00,PFM-19,14,0,0
19968174,06:17:00,06:17:00,PFM-10,15,0,0
19968174,06:18:00,06:18:00,PFM-77,16,0,0
19968174,06:21:00,06:21:00,PFM-26,17,0,0
19968174,06:24:00,06:24:00,AK-456,18,0,0
19968174,06:26:00,06:26:00,AMN-33,19,0,0
19968174,06:27:00,06:27:00,AMN-31,20,0,0
19968174,06:28:00,06:28:00,AMN-29,21,0,0
19968174,06:29:00,06:29:00,AMN-19,22,0,0
19968174,06:30:00,06:30:00,AMN-17,23,0,0
19968174,06:31:00,06:31:00,AMS-59,24,0,0
19968174,06:33:00,06:33:00,CEV-174,25,0,0
19968174,06:34:00,06:34:00,CEV-176,26,0,0
19968174,06:35:00,06:35:00,CEV-178,27,0,0
19968174,06:36:00,06:36:00,CEV-183,28,0,0
19968174,06:37:00,06:37:00,IN-171,29,0,0
19968174,06:38:00,06:38:00,IN-170,30,0,0
19968174,06:39:00,06:39:00,IN-168,31,0,0
19968174,06:40:00,06:40:00,IN-167,32,0,0
19968174,06:41:00,06:41:00,TUYU-493,33,0,0
19968174,06:42:00,06:42:00,TUYU-492,34,0,0
19968174,06:43:00,06:43:00,AMS-57,35,0,0
19968174,06:44:00,06:44:00,LAM-415,36,0,0
19968174,06:45:00,06:45:00,LAM-413,37,0,0
19968174,06:46:00,06:46:00,LAM-417,38,0,0
19968174,06:47:00,06:47:00,PM-124,39,0,0
19968174,06:50:00,06:50:00,PM-125,40,0,0
19968174,06:52:00,06:52:00,PM-70,41,0,0
19968174,06:53:00,06:53:00,PM-69,42,0,0
19968174,06:54:00,06:54:00,PM-1,43,0,0
19968174,06:55:00,06:55:00,PM-2,44,0,0
19968174,06:57:00,06:57:00,PM-42,45,0,0
19968174,06:59:00,06:59:00,PM-20,46,0,0
19968174,07:03:00,07:03:00,PM-18,47,0,0
19968174,07:04:00,07:04:00,PM-19,48,0,0
19968174,07:05:00,07:05:00,PM-21,49,0,0
19968174,07:06:00,07:06:00,PM-58,50,0,0
19968174,07:07:00,07:07:00,PM-46,51,0,0
19968174,07:08:00,07:08:00,PM-8,52,0,0
19968174,07:09:00,07:09:00,PM-10,53,0,0
19968174,07:10:00,07:10:00,PM-11,54,0,0
19968174,07:11:00,07:11:00,PM-5,55,0,0
19968174,07:12:00,07:12:00,PM-12,56,0,0
19968174,07:13:00,07:13:00,PM-48,57,0,0
19968174,07:14:00,07:14:00,PM-85,58,0,0
19968174,07:15:00,07:15:00,SYNTH_END_19968174,59,1,0
19968178,06:00:00,06:00:00,SYNTH_START_19968178,1,0,1
19968178,06:01:00,06:01:00,PM-52,2,0,0
19968178,06:02:00,06:02:00,PM-15,3,0,0
19968178,06:03:00,06:03:00,PM-54,4,0,0
19968178,06:04:00,06:04:00,PM-87,5,0,0
19968178,06:05:00,06:05:00,PM-86,6,0,0
19968178,06:07:00,06:07:00,PM-47,7,0,0
19968178,06:08:00,06:08:00,PM-59,8,0,0
19968178,06:09:00,06:09:00,PM-51,9,0,0
19968178,06:10:00,06:10:00,PM-50,10,0,0
19968178,06:11:00,06:11:00,PM-45,11,0,0
19968178,06:12:00,06:12:00,PM-6,12,0,0
19968178,06:13:00,06:13:00,PM-4,13,0,0
19968178,06:14:00,06:14:00,PM-60,14,0,0
19968178,06:15:00,06:15:00,PM-49_2,15,0,0
19968178,06:16:00,06:16:00,PM-56,16,0,0
19968178,06:17:00,06:17:00,PM-84,17,0,0
19968178,06:19:00,06:19:00,PM-17,18,0,0
19968178,06:20:00,06:20:00,PM-7,19,0,0
19968178,06:21:00,06:21:00,PM-43,20,0,0
19968178,06:23:00,06:23:00,PM-9,21,0,0
19968178,06:25:00,06:25:00,PM-41,22,0,0
19968178,06:26:00,06:26:00,PM-40,23,0,0
19968178,06:27:00,06:27:00,PM-28,24,0,0
19968178,06:29:00,06:29:00,PM-27,25,0,0
19968178,06:31:00,06:31:00,PM-SC-01,26,0,0
19968178,06:32:00,06:32:00,PM-122,27,0,0
19968178,06:33:00,06:33:00,PM-121,28,0,0
19968178,06:34:00,06:34:00,PM-120,29,0,0
19968178,06:35:00,06:35:00,LAM-416,30,0,0
19968178,06:36:00,06:36:00,LAM-412,31,0,0
19968178,06:37:00,06:37:00,LAM-414,32,0,0
19968178,06:38:00,06:38:00,AMS-52,33,0,0
19968178,06:39:00,06:39:00,HUAY-494,34,0,0
19968178,06:40:00,06:40:00,HUAY-495,35,0,0
19968178,06:41:00,06:41:00,IN-169,36,0,0
19968178,06:42:00,06:42:00,CEV-172,37,0,0
19968178,06:43:00,06:43:00,CEV-179,38,0,0
19968178,06:44:00,06:44:00,CEV-177,39,0,0
19968178,06:45:00,06:45:00,CEV-175,40,0,0
19968178,06:46:00,06:46:00,CEV-173,41,0,0
19968178,06:48:00,06:48:00,AMS-58,42,0,0
19968178,06:49:00,06:49:00,AMN-16,43,0,0
19968178,06:50:00,06:50:00,AMN-18,44,0,0
19968178,06:51:00,06:51:00,AMN-20,45,0,0
19968178,06:52:00,06:52:00,AMN-30,46,0,0
19968178,06:53:00,06:53:00,AMN-32,47,0,0
19968178,06:55:00,06:55:00,AK-455,48,0,0
19968178,06:58:00,06:58:00,PFM-33,49,0,0
19968178,06:59:00,06:59:00,PFM-74,50,0,0
19968178,07:00:00,07:00:00,PFM-75,51,0,0
19968178,07:01:00,07:01:00,PFM-76,52,0,0
19968178,07:02:00,07:02:00,PFM-9,53,0,0
19968178,07:03:00,07:03:00,PFM-15,54,0,0
19968178,07:04:00,07:04:00,PFM-106,55,0,0
19968178,07:07:00,07:07:00,PAT-64,56,0,0
19968178,07:08:00,07:08:00,PAT-93,57,0,0
19968178,07:09:00,07:09:00,PAT-105,58,0,0
19968178,07:10:00,07:10:00,PAT-103,59,0,0
19968178,07:11:00,07:11:00,PAT-109,60,0,0
19968178,07:12:00,07:12:00,PAT-124,61,0,0
19968178,07:14:00,07:14:00,PAT-123,62,0,0
19968178,07:15:00,07:15:00,PAT-120,63,0,0
19968178,07:16:00,07:16:00,SYNTH_END_19968178,64,1,0
19968183,06:00:00,06:00:00,SYNTH_START_19968183,1,0,1
19968183,06:01:00,06:01:00,PP-77,2,0,0
19968183,06:02:00,06:02:00,PP-74,3,0,0
19968183,06:03:00,06:03:00,PP-155,4,0,0
19968183,06:04:00,06:04:00,PP-75,5,0,0
19968183,06:05:00,06:05:00,PP-172,6,0,0
19968183,06:07:00,06:07:00,PP-90,7,0,0
19968183,06:09:00,06:09:00,PP-51,8,0,0
19968183,06:10:00,06:10:00,PP-66,9,0,0
19968183,06:11:00,06:11:00,PP-69,10,0,0
19968183,06:12:00,06:12:00,PP-24,11,0,0
19968183,06:13:00,06:13:00,PP-23,12,0,0
19968183,06:14:00,06:14:00,PP-17,13,0,0
19968183,06:15:00,06:15:00,PFM-24,14,0,0
19968183,06:16:00,06:16:00,PFM-27,15,0,0
19968183,06:17:00,06:17:00,PFM-26,16,0,0
19968183,06:18:00,06:18:00,PFM-73,17,0,0
19968183,06:19:00,06:19:00,AK-456,18,0,0
19968183,06:21:00,06:21:00,AMN-34,19,0,0
19968183,06:22:00,06:22:00,AMN-22,20,0,0
19968183,06:23:00,06:23:00,AMN-23,21,0,0
19968183,06:24:00,06:24:00,AMN-25,22,0,0
19968183,06:25:00,06:25:00,AMN-27,23,0,0
19968183,06:26:00,06:26:00,ROM-370,24,0,0
19968183,06:27:00,06:27:00,PEMU-342,25,0,0
19968183,06:29:00,06:29:00,ANTO-349,26,0,0
19968183,06:30:00,06:30:00,ANTO-347,27,0,0
19968183,06:31:00,06:31:00,SYNTH_END_19968183,28,1,0
19968195,06:00:00,06:00:00,SYNTH_START_19968195,1,0,1
19968195,06:01:00,06:01:00,AMEO-79,2,0,0
19968195,06:02:00,06:02:00,AMEO-80,3,0,0
19968195,06:03:00,06:03:00,AMS-43,4,0,0
19968195,06:04:00,06:04:00,AMS-45,5,0,0
19968195,06:05:00,06:05:00,AMS-46,6,0,0
19968195,06:06:00,06:06:00,AMS-39,7,0,0
19968195,06:07:00,06:07:00,AMS-49,8,0,0
19968195,06:08:00,06:08:00,AMS-51,9,0,0
19968195,06:11:00,06:11:00,MO-418,10,0,0
19968195,06:13:00,06:13:00,IN-167,11,0,0
19968195,06:14:00,06:14:00,IN-169,12,0,0
19968195,06:15:00,06:15:00,CEV-172,13,0,0
19968195,06:16:00,06:16:00,CEV-179,14,0,0
19968195,06:17:00,06:17:00,CEV-177,15,0,0
19968195,06:18:00,06:18:00,CEV-175,16,0,0
19968195,06:19:00,06:19:00,CEV-173,17,0,0
19968195,06:20:00,06:20:00,CEV-182,18,0,0
19968195,06:21:00,06:21:00,CEV-181,19,0,0
19968195,06:22:00,06:22:00,CEV-180,20,0,0
19968195,06:23:00,06:23:00,CEV-188,21,0,0
19968195,06:25:00,06:25:00,CEV-187,22,0,0
19968195,06:27:00,06:27:00,PP-50,23,0,0
19968195,06:28:00,06:28:00,PP-40,24,0,0
19968195,06:29:00,06:29:00,PP-39,25,0,0
19968195,06:32:00,06:32:00,PP-6,26,0,0
19968195,06:33:00,06:33:00,PP-154,27,0,0
19968195,06:34:00,06:34:00,PP-7,28,0,0
19968195,06:36:00,06:36:00,SYNTH_END_19968195,29,1,0
19968210,06:00:00,06:00:00,SYNTH_START_19968210,1,0,1
19968210,06:01:00,06:01:00,PP-159,2,0,0
19968210,06:02:00,06:02:00,PP-157,3,0,0
19968210,06:03:00,06:03:00,PP-156,4,0,0
19968210,06:05:00,06:05:00,PP-75,5,0,0
19968210,06:06:00,06:06:00,PP-172,6,0,0
19968210,06:08:00,06:08:00,PP-90,7,0,0
19968210,06:10:00,06:10:00,PP-72,8,0,0
19968210,06:11:00,06:11:00,PP-69,9,0,0
19968210,06:12:00,06:12:00,PP-24,10,0,0
19968210,06:13:00,06:13:00,PP-23,11,0,0
19968210,06:14:00,06:14:00,PSAN-273,12,0,0
19968210,06:15:00,06:15:00,PSAN-276,13,0,0
19968210,06:16:00,06:16:00,PSAN-278,14,0,0
19968210,06:17:00,06:17:00,FEVI-222,15,0,0
19968210,06:18:00,06:18:00,PSAN-279,16,0,0
19968210,06:19:00,06:19:00,PSAN-281,17,0,0
19968210,06:20:00,06:20:00,AMN-20,18,0,0
19968210,06:21:00,06:21:00,AMN-30,19,0,0
19968210,06:22:00,06:22:00,AMN-32,20,0,0
19968210,06:23:00,06:23:00,AMN-34,21,0,0
19968210,06:24:00,06:24:00,AMN-22,22,0,0
19968210,06:25:00,06:25:00,AMN-23,23,0,0
19968210,06:26:00,06:26:00,AMN-25,24,0,0
19968210,06:27:00,06:27:00,AMN-27,25,0,0
19968210,06:28:00,06:28:00,ROM-370,26,0,0
19968210,06:29:00,06:29:00,PEMU-342,27,0,0
19968210,06:31:00,06:31:00,JEN-141,28,0,0
19968210,06:32:00,06:32:00,JEN-140,29,0,0
19968210,06:33:00,06:33:00,ESP-5,30,0,0
19968210,06:34:00,06:34:00,ESP-4,31,0,0
19968210,06:35:00,06:35:00,JUL-436,32,0,0
19968210,06:36:00,06:36:00,JUL-440,33,0,0
19968210,06:37:00,06:37:00,JUL-435,34,0,0
19968210,06:38:00,06:38:00,COSR-336,35,0,0
19968210,06:40:00,06:40:00,COSR-333,36,0,0
19968210,06:41:00,06:41:00,AMS-50,37,0,0
19968210,06:42:00,06:42:00,AMS-48,38,0,0
19968210,06:43:00,06:43:00,AMS-47,39,0,0
19968210,06:44:00,06:44:00,VLHT-97,40,0,0
19968210,06:45:00,06:45:00,VLHT-99,41,0,0
19968210,06:49:00,06:49:00,PVL-36,42,0,0
19968210,06:52:00,06:52:00,SYNTH_END_19968210,43,1,0
19968338,06:00:00,06:00:00,SYNTH_START_19968338,1,0,1
19968338,06:03:00,06:03:00,PVL-37,2,0,0
19968338,06:06:00,06:06:00,PVL-21,3,0,0
19968338,06:07:00,06:07:00,PT-160,4,0,0
19968338,06:08:00,06:08:00,VLHT-98,5,0,0
19968338,06:09:00,06:09:00,AMS-46,6,0,0
19968338,06:10:00,06:10:00,AMS-39,7,0,0
19968338,06:11:00,06:11:00,AMS-49,8,0,0
19968338,06:12:00,06:12:00,COSR-335,9,0,0
19968338,06:14:00,06:14:00,COSR-332,10,0,0
19968338,06:15:00,06:15:00,COSR-337,11,0,0
19968338,06:17:00,06:17:00,ESP-6,12,0,0
19968338,06:18:00,06:18:00,ESP-3,13,0,0
19968338,06:19:00,06:19:00,ESP-2,14,0,0
19968338,06:20:00,06:20:00,ESP-1,15,0,0
19968338,06:21:00,06:21:00,PEMU-341,16,0,0
19968338,06:22:00,06:22:00,NA-527,17,0,0
19968338,06:23:00,06:23:00,AMN-28,18,0,0
19968338,06:24:00,06:24:00,MAVE-354,19,0,0
19968338,06:25:00,06:25:00,MAVE-356,20,0,0
19968338,06:26:00,06:26:00,SALVLA-296,21,0,0
19968338,06:27:00,06:27:00,SALVLA-298,22,0,0
19968338,06:28:00,06:28:00,SALVLA-299,23,0,0
19968338,06:30:00,06:30:00,AMN-21,24,0,0
19968338,06:31:00,06:31:00,AMN-35,25,0,0
19968338,06:32:00,06:32:00,AMN-33,26,0,0
19968338,06:33:00,06:33:00,AMN-31,27,0,0
19968338,06:34:00,06:34:00,AMN-29,28,0,0
19968338,06:35:00,06:35:00,AMN-19,29,0,0
19968338,06:38:00,06:38:00,PSAN-277,30,0,0
19968338,06:39:00,06:39:00,PSAN-274,31,0,0
19968338,06:41:00,06:41:00,PP-144,32,0,0
19968338,06:42:00,06:42:00,PP-145,33,0,0
19968338,06:43:00,06:43:00,PP-68,34,0,0
19968338,06:44:00,06:44:00,PP-73,35,0,0
19968338,06:45:00,06:45:00,PP-40,36,0,0
19968338,06:46:00,06:46:00,PP-39,37,0,0
19968338,06:49:00,06:49:00,PP-6,38,0,0
19968338,06:52:00,06:52:00,PP-158,39,0,0
19968338,06:53:00,06:53:00,SYNTH_END_19968338,40,1,0
19968352,06:00:00,06:00:00,SYNTH_START_19968352,1,0,1
19968352,06:10:00,06:10:00,PP-77,2,0,0
19968352,06:11:00,06:11:00,PP-74,3,0,0
19968352,06:12:00,06:12:00,PP-75,4,0,0
19968352,06:13:00,06:13:00,PP-172,5,0,0
19968352,06:15:00,06:15:00,PP-90,6,0,0
19968352,06:17:00,06:17:00,PP-72,7,0,0
19968352,06:18:00,06:18:00,PP-69,8,0,0
19968352,06:21:00,06:21:00,PLUN-293,9,0,0
19968352,06:22:00,06:22:00,PLUN-290,10,0,0
19968352,06:23:00,06:23:00,FEVI-225,11,0,0
19968352,06:24:00,06:24:00,PE-246_2,12,0,0
19968352,06:25:00,06:25:00,PE-244_2,13,0,0
19968352,06:26:00,06:26:00,PE-242_2,14,0,0
19968352,06:27:00,06:27:00,PE-240_2,15,0,0
19968352,06:28:00,06:28:00,PE-238_2,16,0,0
19968352,06:29:00,06:29:00,EGR-265,17,0,0
19968352,06:30:00,06:30:00,EGR-263,18,0,0
19968352,06:31:00,06:31:00,EGR-262,19,0,0
19968352,06:32:00,06:32:00,EGR-260,20,0,0
19968352,06:33:00,06:33:00,AMS-40,21,0,0
19968352,06:34:00,06:34:00,SYNTH_END_19965801,22,0,0
19968352,06:35:00,06:35:00,AMS-55,23,0,0
19968352,06:36:00,06:36:00,AMS-53,24,0,0
19968352,06:37:00,06:37:00,AMS-57,25,0,0
19968352,06:38:00,06:38:00,AMS-37,26,0,0
19968352,06:39:00,06:39:00,AMS-36,27,0,0
19968352,06:40:00,06:40:00,SYNTH_END_19968352,28,1,0
19968383,06:00:00,06:00:00,SYNTH_START_19968383,1,0,1
19968383,06:01:00,06:01:00,PVL-21,2,0,0
19968383,06:02:00,06:02:00,PT-160,3,0,0
19968383,06:03:00,06:03:00,VLHT-98,4,0,0
19968383,06:04:00,06:04:00,AMS-46,5,0,0
19968383,06:05:00,06:05:00,AMS-39,6,0,0
19968383,06:06:00,06:06:00,AMS-49,7,0,0
19968383,06:07:00,06:07:00,AMS-51,8,0,0
19968383,06:10:00,06:10:00,AMS-52,9,0,0
19968383,06:11:00,06:11:00,AMS-54,10,0,0
19968383,06:12:00,06:12:00,AMS-56,11,0,0
19968383,06:13:00,06:13:00,AMS-41,12,0,0
19968383,06:15:00,06:15:00,JOSA-520,13,0,0
19968383,06:16:00,06:16:00,EGR-266,14,0,0
19968383,06:17:00,06:17:00,ESP-8,15,0,0
19968383,06:18:00,06:18:00,JUN-283,16,0,0
19968383,06:19:00,06:19:00,JUN-284,17,0,0
19968383,06:20:00,06:20:00,JUN-285,18,0,0
19968383,06:21:00,06:21:00,JUN-286,19,0,0
19968383,06:22:00,06:22:00,AMS-59,20,0,0
19968383,06:23:00,06:23:00,PLUN-287,21,0,0
19968383,06:24:00,06:24:00,PLUN-289,22,0,0
19968383,06:25:00,06:25:00,PLUN-291,23,0,0
19968383,06:26:00,06:26:00,PLUN-292,24,0,0
19968383,06:27:00,06:27:00,PLUN-295,25,0,0
19968383,06:28:00,06:28:00,PP-70,26,0,0
19968383,06:29:00,06:29:00,PP-73,27,0,0
19968383,06:33:00,06:33:00,PP-118,28,0,0
19968383,06:34:00,06:34:00,PP-123,29,0,0
19968383,06:35:00,06:35:00,PP-101,30,0,0
19968383,06:36:00,06:36:00,PP-104,31,0,0
19968383,06:37:00,06:37:00,PP-151,32,0,0
19968383,06:39:00,06:39:00,PAT-29,33,0,0
19968383,06:41:00,06:41:00,PAT-13,34,0,0
19968383,06:42:00,06:42:00,PAT-14,35,0,0
19968383,06:43:00,06:43:00,PAT-15,36,0,0
19968383,06:44:00,06:44:00,PAT-36,37,0,0
19968383,06:45:00,06:45:00,PAT-37,38,0,0
19968383,06:46:00,06:46:00,SYNTH_END_19968383,39,1,0
19968388,06:00:00,06:00:00,SYNTH_START_19968388,1,0,1
19968388,06:01:00,06:01:00,PAT-38,2,0,0
19968388,06:02:00,06:02:00,PAT-40,3,0,0
19968388,06:03:00,06:03:00,PAT-42,4,0,0
19968388,06:05:00,06:05:00,PAT-56,5,0,0
19968388,06:06:00,06:06:00,PAT-6,6,0,0
19968388,06:07:00,06:07:00,PAT-5,7,0,0
19968388,06:08:00,06:08:00,PAT-10,8,0,0
19968388,06:09:00,06:09:00,PAT-11,9,0,0
19968388,06:11:00,06:11:00,PP-1,10,0,0
19968388,06:12:00,06:12:00,PP-103,11,0,0
19968388,06:13:00,06:13:00,PP-102,12,0,0
19968388,06:14:00,06:14:00,PP-122,13,0,0
19968388,06:15:00,06:15:00,PP-119,14,0,0
19968388,06:16:00,06:16:00,PP-117,15,0,0
19968388,06:17:00,06:17:00,PP-116,16,0,0
19968388,06:20:00,06:20:00,PP-72,17,0,0
19968388,06:23:00,06:23:00,PLUN-293,18,0,0
19968388,06:24:00,06:24:00,PLUN-290,19,0,0
19968388,06:25:00,06:25:00,FEVI-225,20,0,0
19968388,06:26:00,06:26:00,PE-246_2,21,0,0
19968388,06:28:00,06:28:00,AMN-18,22,0,0
19968388,06:29:00,06:29:00,AMN-20,23,0,0
19968388,06:30:00,06:30:00,AMN-30,24,0,0
19968388,06:31:00,06:31:00,SALVLA-303,25,0,0
19968388,06:32:00,06:32:00,SALVLA-301,26,0,0
19968388,06:33:00,06:33:00,SALVLA-300,27,0,0
19968388,06:34:00,06:34:00,SALVLA-297,28,0,0
19968388,06:35:00,06:35:00,MAVE-355,29,0,0
19968388,06:36:00,06:36:00,AMN-27,30,0,0
19968388,06:37:00,06:37:00,ROM-370,31,0,0
19968388,06:38:00,06:38:00,PEMU-342,32,0,0
19968388,06:40:00,06:40:00,JEN-141,33,0,0
19968388,06:41:00,06:41:00,JEN-140,34,0,0
19968388,06:42:00,06:42:00,ESP-5,35,0,0
19968388,06:43:00,06:43:00,VLHT-92,36,0,0
19968388,06:44:00,06:44:00,VLHT-93,37,0,0
19968388,06:45:00,06:45:00,VLHT-95,38,0,0
19968388,06:46:00,06:46:00,VLHT-97,39,0,0
19968388,06:47:00,06:47:00,VLHT-99,40,0,0
19968388,06:49:00,06:49:00,SYNTH_END_19968388,41,1,0
19970882,06:00:00,06:00:00,SYNTH_START_19970882,1,0,1
19970882,06:01:00,06:01:00,PL-6,2,0,0
19970882,06:02:00,06:02:00,PL-7,3,0,0
19970882,06:03:00,06:03:00,PL-40,4,0,0
19970882,06:04:00,06:04:00,PL-18,5,0,0
19970882,06:05:00,06:05:00,PL-22,6,0,0
19970882,06:09:00,06:09:00,PL-11,7,0,0
19970882,06:10:00,06:10:00,PL-4,8,0,0
19970882,06:11:00,06:11:00,PL-20,9,0,0
19970882,06:12:00,06:12:00,PL-26,10,0,0
19970882,06:13:00,06:13:00,PL-Existente_1,11,0,0
19970882,06:14:00,06:14:00,PL-62,12,0,0
19970882,06:15:00,06:15:00,PL-64,13,0,0
19970882,06:16:00,06:16:00,PL-21,14,0,0
19970882,06:17:00,06:17:00,PL-61,15,0,0
19970882,06:18:00,06:18:00,PL-25,16,0,0
19970882,06:19:00,06:19:00,PL-59,17,0,0
19970882,06:21:00,06:21:00,PL-56,18,0,0
19970882,06:22:00,06:22:00,PL-27,19,0,0
19970882,06:23:00,06:23:00,PP-27,20,0,0
19970882,06:24:00,06:24:00,PP-26,21,0,0
19970882,06:25:00,06:25:00,PP-25,22,0,0
19970882,06:28:00,06:28:00,PLUN-293,23,0,0
19970882,06:29:00,06:29:00,PLUN-290,24,0,0
19970882,06:30:00,06:30:00,FEVI-225,25,0,0
19970882,06:31:00,06:31:00,PE-246_2,26,0,0
19970882,06:32:00,06:32:00,PE-244_2,27,0,0
19970882,06:33:00,06:33:00,PE-242_2,28,0,0
19970882,06:34:00,06:34:00,PE-240_2,29,0,0
19970882,06:35:00,06:35:00,PE-238_2,30,0,0
19970882,06:36:00,06:36:00,ESP-12,31,0,0
