nombre,lat,lon,capa,fid,elaborado,supervisor
PH-43,-8.067293656999937,-79.11506531599997,Consolidado,764,,
PH-44,-8.067042654999966,-79.11196974299997,Consolidado,765,,
PH-45,-8.100984399999959,-79.10656863499997,Consolidado,766,,
PH-46,-8.098912497999947,-79.10948100499996,Consolidado,767,,
PH-47,-8.08987160099997,-79.08868325999998,Consolidado,768,,
PH-48,-8.091296693999936,-79.08465238399998,Consolidado,769,,
PH-49,-8.09256690199993,-79.08031759499994,Consolidado,770,,
PH-5,-8.081500006999931,-79.11849742999993,Consolidado,726,,
PH-50,-8.09324458499998,-79.07655515599998,Consolidado,771,,
PH-51,-8.094234726999957,-79.07253228999997,Consolidado,772,,
PH-52,-8.098276669999962,-79.06872755899997,Consolidado,773,,
PH-53,-8.09988021199996,-79.06482931499994,Consolidado,774,,
PH-54,-8.100497136999934,-79.06164601099994,Consolidado,775,,
PH-55,-8.10113107899997,-79.05747628999995,Consolidado,776,,
PH-56,-8.102797746999954,-79.10285610599993,Consolidado,777,,
PH-57,-8.104994757999975,-79.09963780599998,Consolidado,778,,
PH-58,-8.10284844499995,-79.09889194699997,Consolidado,779,,
PH-59,-8.099114086999975,-79.09911713699995,Consolidado,780,,
PH-6,-8.079959947999953,-79.11854385999999,Consolidado,727,,
PH-60,-8.095723907999968,-79.09863227999995,Consolidado,781,,
PH-61,-8.09263870899997,-79.09784110799995,Consolidado,782,,
PH-62,-8.08980476599993,-79.09707797699997,Consolidado,783,,
PH-63,-8.101010574999975,-79.05756850199998,Consolidado,784,,
PH-64,-8.100513732999957,-79.06091898099999,Consolidado,785,,
PH-65,-8.10009496899994,-79.06271712199998,Consolidado,786,,
PH-66,-8.099562964999961,-79.06497094699995,Consolidado,787,,
PH-67,-8.096954636999953,-79.06972717599996,Consolidado,788,,
PH-68,-8.09328661099994,-79.07606326199993,Consolidado,789,,
PH-69,-8.092357032999928,-79.08055404699996,Consolidado,790,,
PH-7,-8.076599353999939,-79.11767326799998,Consolidado,728,,
PH-70,-8.09107912199994,-79.08464848999995,Consolidado,791,,
PH-71,-8.089728503999936,-79.08858426899997,Consolidado,792,,
PH-72,-8.088856716999942,-79.09156811999998,Consolidado,793,,
PH-73,-8.08949923299997,-79.09702107499999,Consolidado,794,,
PH-74,-8.09233897699994,-79.09777971199998,Consolidado,795,,
PH-75,-8.095577412999944,-79.09863056899997,Consolidado,796,,
PH-76,-8.098864313999968,-79.09911201999995,Consolidado,797,,
PH-77,-8.102659941999946,-79.09894914799997,Consolidado,798,,
PH-78,-8.105031005999933,-79.09942160399999,Consolidado,799,,
PH-79,-8.102964639999925,-79.10240550399999,Consolidado,800,,
PH-8,-8.073412712999925,-79.11836840099994,Consolidado,729,,
PH-80,-8.088075354999944,-79.09449905199995,Consolidado,801,,
PH-81,-8.088946455999974,-79.09164758199995,Consolidado,802,,
PH-82,-8.08789726799995,-79.09440313699997,Consolidado,803,,
PH-83,-8.09074884499995,-79.05268843599998,Consolidado,804,,
PH-84,-8.088408752999953,-79.05330211299997,Consolidado,805,,
PH-85,-8.085896294999941,-79.05265632199996,Consolidado,806,,
PH-86,-8.08751858599993,-79.05317372799993,Consolidado,807,,
PH-87,-8.089884114999961,-79.05387173899999,Consolidado,808,,
PH-88,-8.08553911699994,-79.05264537999994,Consolidado,809,,
PH-89,-8.017877189999979,-79.07173294299997,Consolidado,810,,
PH-9,-8.07562121799998,-79.11903076799996,Consolidado,730,,
PH-90,-8.015458947999946,-79.06916864599998,Consolidado,811,,
PH-91,-8.016242750999936,-79.07186241899996,Consolidado,812,,
PH-92,-8.02038672699996,-79.07077069799999,Consolidado,813,,
PH-93,-8.022984107999946,-79.06972997099996,Consolidado,814,,
PH-94,-8.026261640999962,-79.06852527999996,Consolidado,815,,
PH-95,-8.029222567999966,-79.06751750799998,Consolidado,816,,
PH-96,-8.03187974499997,-79.06669857199995,Consolidado,817,,
PH-97,-8.034070396999937,-79.06654623699995,Consolidado,818,,
PH-98,-8.034831658999963,-79.06890483399997,Consolidado,819,,
PH-99,-8.036495465999963,-79.07073530399998,Consolidado,820,,
PP-1,-8.066886626999974,-79.00415674799996,Consolidado,1448,,
PP-10,-8.071441457999981,-78.99053666999998,Consolidado,1457,,
PP-100,-8.075419806999946,-79.00574206799996,Consolidado,1547,,
PP-101,-8.072433845999967,-79.00427297799996,Consolidado,1548,,
PP-102,-8.072409982999943,-79.00436253099997,Consolidado,1549,,
PP-103,-8.069913103999966,-79.00407738699994,Consolidado,1550,,
PP-104,-8.069953589999955,-79.00403918699999,Consolidado,1551,,
PP-105,-8.071804704999977,-79.00576483099996,Consolidado,1552,,
PP-106,-8.071721836999927,-79.00329765899994,Consolidado,1553,,
PP-107,-8.071739397999977,-79.00325426199998,Consolidado,1554,,
PP-108,-8.069303006999974,-79.00216097099997,Consolidado,1555,,
PP-109,-8.069309811999972,-79.00220309699995,Consolidado,1556,,
PP-11,-8.082935307999946,-78.99282291099996,Consolidado,1458,,
PP-110,-8.066531267999949,-79.00223661199999,Consolidado,1557,,
PP-111,-8.066473081999959,-79.00229334199997,Consolidado,1558,,
PP-112,-8.077835025999946,-78.99698455499998,Consolidado,1559,,
PP-113,-8.07790463699996,-78.99696091099997,Consolidado,1560,,
PP-114,-8.07872045199997,-78.99427421099995,Consolidado,1561,,
PP-115,-8.078772479999941,-78.99426525099994,Consolidado,1562,,
PP-116,-8.078690974999972,-79.00192523499999,Consolidado,1563,,
PP-117,-8.078623138999944,-79.00184221899997,Consolidado,1564,,
PP-118,-8.076209792999975,-79.00166442099999,Consolidado,1565,,
PP-119,-8.076252581999938,-79.00166110899994,Consolidado,1566,,
PP-12,-8.079987134999953,-78.99362243199994,Consolidado,1459,,
PP-120,-8.077916579999965,-78.99992555999995,Consolidado,1567,,
PP-121,-8.07855686299996,-79.00344278299997,Consolidado,1568,,
PP-122,-8.075243857999965,-79.00496727899997,Consolidado,1569,,
PP-123,-8.075017142999968,-79.00523882899995,Consolidado,1570,,
PP-124,-8.073916624999981,-79.00772371099998,Consolidado,1571,,
PP-125,-8.073977980999928,-79.00775902799995,Consolidado,1572,,
PP-126,-8.074965928999973,-79.00706938299999,Consolidado,1573,,
PP-127,-8.078532522999978,-79.00899518899996,Consolidado,1574,,
PP-128,-8.075970508999944,-79.00817428699997,Consolidado,1575,,
PP-129,-8.076108017999957,-79.00785448099998,Consolidado,1576,,
PP-13,-8.076969444999975,-78.99268937499994,Consolidado,1460,,
PP-130,-8.07470197799995,-79.01066110499994,Consolidado,1577,,
PP-131,-8.074734576999958,-79.01050869999995,Consolidado,1578,,
PP-132,-8.072537628999953,-79.01089629899997,Consolidado,1579,,
PP-133,-8.07250720199994,-79.01085218699995,Consolidado,1580,,
PP-134,-8.069835743999931,-79.01203012499997,Consolidado,1581,,
PP-135,-8.069823909999968,-79.01200769999997,Consolidado,1582,,
PP-136,-8.070254399999953,-79.01269691499994,Consolidado,1583,,
PP-137,-8.070222848999947,-79.01273233899997,Consolidado,1584,,
PP-138,-8.069194645999971,-79.01075177999996,Consolidado,1585,,
PP-139,-8.069192821999934,-79.01072055299994,Consolidado,1586,,
PP-14,-8.074917053999968,-78.99357655999995,Consolidado,1461,,
PP-140,-8.071697823999955,-79.00637375499997,Consolidado,1587,,
PP-141,-8.07169698399997,-79.00633311199994,Consolidado,1588,,
PP-142,-8.068616212999927,-79.00638561999995,Consolidado,1589,,
PP-143,-8.068635238999946,-79.00644239799999,Consolidado,1590,,
PP-144,-8.086179620999928,-79.00885741399998,Consolidado,1591,,
PP-145,-8.086387841999965,-79.00597457199996,Consolidado,1592,,
PP-146,-8.085578786999974,-79.01220073499996,Consolidado,1593,,
PP-147,-8.073236165999958,-78.99952995299998,Consolidado,1594,,
PP-148,-8.073330673999976,-78.99955438399996,Consolidado,1595,,
PP-149,-8.072474158999967,-79.00267430799994,Consolidado,1596,,
PP-15,-8.074067188999948,-78.99151118999998,Consolidado,1462,,
PP-150,-8.072565768999937,-79.00270517299998,Consolidado,1597,,
PP-151,-8.066872485999966,-79.00410053599995,Consolidado,1598,,
PP-152,-8.067796175999945,-79.00428177599997,Consolidado,1599,,
PP-153,-8.067776200999958,-79.00434565099994,Consolidado,1600,,
PP-154,-8.069642451999925,-78.99540093599995,Consolidado,1601,,
PP-155,-8.069498626999973,-78.99539444099997,Consolidado,1602,,
PP-156,-8.06854592999997,-78.99381299499998,Consolidado,1603,,
PP-157,-8.068556759999979,-78.99377963499995,Consolidado,1604,,
PP-158,-8.065590957999973,-78.99324551399997,Consolidado,1605,,
PP-159,-8.06557782599998,-78.99327189599995,Consolidado,1606,,
PP-16,-8.074235289999933,-78.99054653899998,Consolidado,1463,,
PP-160,-8.066611829999943,-78.99415213699996,Consolidado,1607,,
PP-161,-8.06656540399996,-78.99421562099997,Consolidado,1608,,
PP-162,-8.07442944199994,-78.99633169699996,Consolidado,1609,,
PP-163,-8.075590273999978,-78.99343286299995,Consolidado,1610,,
PP-164,-8.072284589999981,-78.99272185899997,Consolidado,1611,,
PP-165,-8.072334051999974,-78.99272807899996,Consolidado,1612,,
PP-166,-8.071102764999978,-78.99565195599996,Consolidado,1613,,
PP-167,-8.071151011999973,-78.99567966999996,Consolidado,1614,,
PP-168,-8.071160691999978,-78.99226519399997,Consolidado,1615,,
PP-169,-8.071211023999979,-78.99226073099999,Consolidado,1616,,
PP-17,-8.085515807999968,-79.01220534999999,Consolidado,1464,,
PP-170,-8.08372387199995,-78.99754988399997,Consolidado,1617,,
PP-171,-8.083725579999964,-78.99748702399995,Consolidado,1618,,
PP-172,-8.072931148999942,-78.99806213499994,Consolidado,1619,,
PP-173,-8.072949664999953,-78.99797363199997,Consolidado,1620,,
PP-174,-8.074784207999926,-79.00125928299997,Consolidado,1621,,
PP-175,-8.074857364999957,-79.00124887299995,Consolidado,1622,,
PP-176,-8.083164059999945,-79.01386803999998,Consolidado,1623,,
PP-177,-8.08038107799996,-79.01205648099995,Consolidado,1624,,
PP-178,-8.07719162899997,-79.01226252199996,Consolidado,1625,,
PP-179,-8.077159335999966,-79.01228644399998,Consolidado,1626,,
PP-18,-8.080460466999966,-79.00855816699999,Consolidado,1465,,
PP-180,-8.072919236999951,-79.02081900899998,Consolidado,1627,,
PP-181,-8.071781559999977,-79.01460004899997,Consolidado,1628,,
PP-182,-8.071723773999963,-79.01468380099999,Consolidado,1629,,
PP-183,-8.071692715999973,-79.01751003699997,Consolidado,1630,,
PP-184,-8.071708666999939,-79.01743994499998,Consolidado,1631,,
PP-185,-8.071792846999926,-79.01972676399998,Consolidado,1632,,
PP-186,-8.071482450999952,-79.01796809499996,Consolidado,1633,,
PP-187,-8.070939739999972,-79.01571509099995,Consolidado,1634,,
PP-188,-8.071700605999979,-79.01980277399997,Consolidado,1635,,
PP-189,-8.071414306999941,-79.01803177199997,Consolidado,1636,,
PP-19,-8.084234986999945,-79.00936434099998,Consolidado,1466,,
PP-190,-8.070834642999955,-79.01578522399996,Consolidado,1637,,
PP-191,-8.069123021999928,-79.01661399199998,Consolidado,1638,,
PP-192,-8.069161085999951,-79.01670999399994,Consolidado,1639,,
PP-2,-8.072067156999935,-78.99392233099996,Consolidado,1449,,
PP-20,-8.08136435199998,-79.00938353199996,Consolidado,1467,,
PP-21,-8.079895595999972,-79.00654512999995,Consolidado,1468,,
PP-22,-8.078528366999933,-79.00901980099997,Consolidado,1469,,
PP-23,-8.086100018999957,-79.00885678999998,Consolidado,1470,,
PP-24,-8.086351845999957,-79.00601571799996,Consolidado,1471,,
PP-25,-8.086960659999932,-79.00136515399998,Consolidado,1472,,
PP-26,-8.087927469999954,-78.99806933199994,Consolidado,1473,,
PP-27,-8.088992964999932,-78.99407348399995,Consolidado,1474,,
PP-28,-8.074955589999945,-79.00712744399993,Consolidado,1475,,
PP-29,-8.071878798999933,-79.00579453699999,Consolidado,1476,,
PP-3,-8.065702231999978,-78.98871169299997,Consolidado,1450,,
PP-30,-8.07855266799993,-79.00326313699998,Consolidado,1477,,
PP-31,-8.077897769999936,-78.99983188099998,Consolidado,1478,,
PP-32,-8.074453094999967,-78.99487104999997,Consolidado,1479,,
PP-33,-8.077214439999977,-78.99599612999998,Consolidado,1480,,
PP-34,-8.071512009999935,-78.99035501399999,Consolidado,1481,,
PP-35,-8.067825067999934,-78.98519668799997,Consolidado,1482,,
PP-36,-8.06669003199994,-78.98595491099996,Consolidado,1483,,
PP-37,-8.074125506999962,-78.99139148999996,Consolidado,1484,,
PP-38,-8.07628159099994,-78.99898134799997,Consolidado,1485,,
PP-39,-8.079514848999963,-78.99980158799997,Consolidado,1486,,
PP-4,-8.070245917999955,-78.98660359299998,Consolidado,1451,,
PP-40,-8.082964628999946,-79.00091740999994,Consolidado,1487,,
PP-41,-8.086796233999962,-78.99404398499996,Consolidado,1488,,
PP-42,-8.089137224999945,-78.99411169199999,Consolidado,1489,,
PP-43,-8.088130934999981,-78.99811325899998,Consolidado,1490,,
PP-44,-8.087191363999978,-79.00133152199999,Consolidado,1491,,
PP-45,-8.082941693999942,-79.00106522599998,Consolidado,1492,,
PP-46,-8.08316289399994,-78.99553256699994,Consolidado,1493,,
PP-47,-8.08341771199997,-78.99526947899994,Consolidado,1494,,
PP-48,-8.08151394999993,-78.99909385099994,Consolidado,1495,,
PP-49,-8.08155845899995,-78.99905419399994,Consolidado,1496,,
PP-5,-8.069016154999929,-78.99270849299995,Consolidado,1452,,
PP-50,-8.084206484999982,-79.00016251199997,Consolidado,1497,,
PP-51,-8.084020503999966,-79.00019829399997,Consolidado,1498,,
PP-52,-8.066286269999978,-78.99178801699998,Consolidado,1499,,
PP-53,-8.068957957999942,-78.99286782299998,Consolidado,1500,,
PP-54,-8.07210041899998,-78.99411489299996,Consolidado,1501,,
PP-55,-8.07440368899995,-78.99503689799997,Consolidado,1502,,
PP-56,-8.077202745999955,-78.99615737599999,Consolidado,1503,,
PP-57,-8.077063278999958,-78.99336493599998,Consolidado,1504,,
PP-58,-8.077085225999951,-78.99331099699998,Consolidado,1505,,
PP-59,-8.079996802999972,-78.99372840199999,Consolidado,1506,,
PP-6,-8.070666538999944,-78.99725667899997,Consolidado,1453,,
PP-60,-8.088632719999964,-78.99399367699993,Consolidado,1507,,
PP-61,-8.088585340999941,-78.99398814399996,Consolidado,1508,,
PP-62,-8.087217023999926,-78.99633881099999,Consolidado,1509,,
PP-63,-8.087174127999958,-78.99629995499998,Consolidado,1510,,
PP-64,-8.086496178999937,-78.99887299599999,Consolidado,1511,,
PP-65,-8.086433625999973,-78.99886280299995,Consolidado,1512,,
PP-66,-8.085813314999939,-79.00115446399997,Consolidado,1513,,
PP-67,-8.085838715999955,-79.00120769099993,Consolidado,1514,,
PP-68,-8.085074359999965,-79.00391917899998,Consolidado,1515,,
PP-69,-8.085023559999968,-79.00392034399994,Consolidado,1516,,
PP-7,-8.067764943999975,-78.99615265199998,Consolidado,1454,,
PP-70,-8.085742385999936,-79.00319393399997,Consolidado,1517,,
PP-71,-8.085766107999973,-79.00326050199999,Consolidado,1518,,
PP-72,-8.083455870999956,-79.00309895399994,Consolidado,1519,,
PP-73,-8.083465011999976,-79.00303258799994,Consolidado,1520,,
PP-74,-8.06776459799994,-78.99626655399999,Consolidado,1521,,
PP-75,-8.070624900999974,-78.99736029899998,Consolidado,1522,,
PP-76,-8.076256452999928,-78.99905038699995,Consolidado,1523,,
PP-77,-8.064918767999927,-78.99516161799994,Consolidado,1524,,
PP-78,-8.064060747999974,-78.99036862899999,Consolidado,1525,,
PP-79,-8.064008549999926,-78.99035021199995,Consolidado,1526,,
PP-8,-8.06486450999995,-78.99504549399995,Consolidado,1455,,
PP-80,-8.06418391699998,-78.99084361099995,Consolidado,1527,,
PP-81,-8.064187840999978,-78.99075897899996,Consolidado,1528,,
PP-82,-8.065619186999982,-78.98869090199997,Consolidado,1529,,
PP-83,-8.06673301799998,-78.98597325099996,Consolidado,1530,,
PP-84,-8.070351658999925,-78.98859651799995,Consolidado,1531,,
PP-85,-8.070410779999975,-78.98860546199995,Consolidado,1532,,
PP-86,-8.084198022999942,-79.00940746499998,Consolidado,1533,,
PP-87,-8.081371883999964,-79.00937626499996,Consolidado,1534,,
PP-88,-8.080502551999928,-79.00852704099998,Consolidado,1535,,
PP-89,-8.079820696999946,-79.00646339299999,Consolidado,1536,,
PP-9,-8.066324023999925,-78.99165760999995,Consolidado,1456,,
PP-90,-8.079483945999925,-79.00006329299998,Consolidado,1537,,
PP-91,-8.08067983799998,-79.00203808699996,Consolidado,1538,,
PP-92,-8.08066157299993,-79.00200031699995,Consolidado,1539,,
PP-93,-8.07921803399995,-79.00397180799996,Consolidado,1540,,
PP-94,-8.079115893999926,-79.00400245299994,Consolidado,1541,,
PP-95,-8.077028800999926,-79.00606774299996,Consolidado,1542,,
PP-96,-8.076998188999937,-79.00604705999996,Consolidado,1543,,
PP-97,-8.07823458699994,-79.00697306999996,Consolidado,1544,,
PP-98,-8.078230221999945,-79.00702330799999,Consolidado,1545,,
PP-99,-8.075464451999949,-79.00570035599998,Consolidado,1546,,
PT-160,-8.128464907157973,-79.04206507347438,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PT-183,-8.125792378738721,-79.04595762111792,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PT-185,-8.126011811980925,-79.04591336650506,DATA SET Victor Larco.csv Events,,Paúl Farías,Junior Lozano
PVL-1,-8.13771507407171,-79.05004971187512,DATA SET Victor Larco.csv Events,,Gustavo Sevillano,Junior Lozano
PVL-10,-8.140033055810353,-79.0461648272447,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-11,-8.142746311360403,-79.0484423599882,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-12,-8.145696859142566,-79.05086203998258,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-13,-8.148516660220258,-79.04984662711999,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-14,-8.148571791231959,-79.04686420800807,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-15,-8.14476424136739,-79.05363812646767,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-18,-8.142711489055353,-79.05454471623757,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-19,-8.13999288488508,-79.05221182696394,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-2,-8.140027417662187,-79.05199293040177,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-20,-8.13742034740047,-79.05007615913314,DATA SET Victor Larco.csv Events,,Gustavo Sevillano,Junior Lozano
PVL-21,-8.13108697512689,-79.04452298068233,DATA SET Victor Larco.csv Events,,Darwin Agreda,Junior Lozano
PVL-22,-8.134755643569827,-79.04502628757542,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-23,-8.135854439690656,-79.04231957412456,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-24,-8.13681263833497,-79.04009834366431,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-25,-8.133947473206879,-79.03578088731442,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-26,-8.136713731544935,-79.03752341833035,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-27,-8.137147668912524,-79.04391493529337,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-28,-8.139737669350373,-79.04621176673766,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-29,-8.141980793394668,-79.04813548674655,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-3,-8.142960787318927,-79.05450485413576,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-30,-8.14503108373271,-79.05056062972864,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-31,-8.147967625189516,-79.05054442032879,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-32,-8.148713761401192,-79.04699363092833,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-33,-8.144727460313339,-79.05374441060303,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-34,-8.12872403155528,-79.04851878939726,DATA SET Victor Larco.csv Events,,Paúl Farías,Junior Lozano
PVL-35,-8.128814074221642,-79.04835685874255,DATA SET Victor Larco.csv Events,,Paúl Farías,Junior Lozano
PVL-36,-8.131514493162813,-79.05092943073195,DATA SET Victor Larco.csv Events,,Paúl Farías,Junior Lozano
PVL-37,-8.131468662839245,-79.05070613705303,DATA SET Victor Larco.csv Events,,Paúl Farías,Junior Lozano
PVL-38,-8.133089356942707,-79.04895399033555,DATA SET Victor Larco.csv Events,,Darwin Agreda,Junior Lozano
PVL-39,-8.13315308419567,-79.04847993256817,DATA SET Victor Larco.csv Events,,Paúl Farías,Junior Lozano
PVL-4,-8.141083515498957,-79.0572426852635,DATA SET Victor Larco.csv Events,,Jean Piere,Junior Lozano
PVL-40,-8.1347265969574,-79.0475637197627,DATA SET Victor Larco.csv Events,,Gustavo Sevillano,Junior Lozano
PVL-41,-8.134571299736937,-79.04760115117733,DATA SET Victor Larco.csv Events,,Gustavo Sevillano,Junior Lozano
PVL-42,-8.15030484341695,-79.0446184828419,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-43,-8.150373545674674,-79.04463998717,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-44,-8.147665311720862,-79.04448777276495,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-45,-8.145435035967063,-79.04699487029117,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-46,-8.143694210516117,-79.04902741484469,DATA SET Victor Larco.csv Events,,Cristhofer Gomez,Junior Lozano
PVL-47,-8.12816652922457,-79.04079671991694,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-48,-8.129587756416242,-79.03709191736907,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-5,-8.138737654997417,-79.06048279057947,DATA SET Victor Larco.csv Events,,Jean Piere,Junior Lozano
PVL-6,-8.137338558609617,-79.03755341434294,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-7,-8.13375482451392,-79.03532501674569,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-8,-8.13145973250374,-79.04458567824751,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-9,-8.137332723529866,-79.04384069237732,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-SC-HUAMAN,-8.136792057925074,-79.0395374249157,DATA SET Victor Larco.csv Events,,Alfonso Castillo,Junior Lozano
PVL-SC1,-8.138666959780883,-79.06049821834738,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-SC2,-8.14117678046526,-79.05714143017637,DATA SET Victor Larco.csv Events,,Paul Farias,Junior Lozano
PVL-SC3,-8.133736357525413,-79.0384176524781,DATA SET Victor Larco.csv Events,,Gustavo Sevillano,Junior Lozano
PVL-SC4,-8.133804802605267,-79.03845125192807,DATA SET Victor Larco.csv Events,,Gustavo Sevillano,Junior Lozano
PL-1,-8.110369556520416,-78.9974002526271,LAREDO,0,Jean piere,Junior Lozano
PL-10,-8.088633871447582,-78.9582071306674,LAREDO,9,Jean piere,Junior Lozano
PL-100,-8.11034743205623,-78.99308645244275,LAREDO,99,Jean piere,Junior Lozano
PL-101,-8.109552358685576,-78.99483205041194,LAREDO,100,Jean piere,Junior Lozano
PL-102,-8.109362127958361,-78.99484514906106,LAREDO,101,Jean Piere,Junior Lozano
PL-103,-8.110410378380262,-78.99308457986484,LAREDO,102,Jean Piere,Junior Lozano
PL-104,-8.109424233808953,-78.99157650421722,LAREDO,104,Jean piere,Junior Lozano
PL-105,-8.109403652015798,-78.98971475892434,LAREDO,103,Jean Piere,Junior Lozano
PL-106,-8.107620893371378,-78.98644443564984,LAREDO,105,Jean piere,Junior Lozano
PL-107,-8.111074223645085,-78.99586267706914,LAREDO,106,Jean piere,Junior Lozano
PL-11,-8.086901600549924,-78.961764818121,LAREDO,10,Jean piere,Junior Lozano
PL-12,-8.084476421071155,-78.96149738284053,LAREDO,11,Jean piere,Junior Lozano
PL-13,-8.082336613114288,-78.95544717147776,LAREDO,12,Jean piere,Junior Lozano
PL-14,-8.086847165268344,-78.95528588252535,LAREDO,13,Jean piere,Junior Lozano
PL-15,-8.090312292258286,-78.96405469251188,LAREDO,14,Anthony Alvarado,Junior Lozano
PL-16,-8.091657306017883,-78.96135505945009,LAREDO,15,Anthony Alvarado,Junior Lozano
PL-17,-8.086863466195727,-78.95527000807664,LAREDO,16,Jean piere,Junior Lozano
PL-18,-8.082394045283031,-78.95438871031446,LAREDO,17,Jean piere,Junior Lozano
PL-19,-8.085497484934324,-78.95774982659736,LAREDO,18,Anthony Alvarado,Junior Lozano
PL-2,-8.090295423802589,-78.95904944597186,LAREDO,1,Jean piere,Junior Lozano
PL-20,-8.088975287104839,-78.9635072979568,LAREDO,19,Jean piere,Junior Lozano
PL-21,-8.090259845188227,-78.97492502188454,LAREDO,20,Anthony Alvarado,Junior Lozano
PL-22,-8.084822008466372,-78.95550616626618,LAREDO,21,Jean piere,Junior Lozano
PL-23,-8.088317729266096,-78.95560184679553,LAREDO,22,Anthony Alvarado,Junior Lozano
PL-24,-8.075888609618495,-78.94822630734953,LAREDO,23,Anthony Alvarado,Junior Lozano
PL-25,-8.088107874813838,-78.98101061388739,LAREDO,24,Anthony Alvarado,Junior Lozano
PL-26,-8.091874391318227,-78.96500788425736,LAREDO,25,Anthony Alvarado,Junior Lozano
PL-27,-8.086752630954624,-78.99123972413486,LAREDO,26,Anthony Alvarado,Junior Lozano
PL-28,-8.089538209656679,-78.95665247174927,LAREDO,27,Anthony Alvarado,Junior Lozano
PL-29,-8.077754835481242,-78.9496140144284,LAREDO,28,Anthony Alvarado,Junior Lozano
PL-3,-8.077213098483597,-78.9497272738537,LAREDO,2,Anthony Alvarado,Junior Lozano
PL-30,-8.084703170378825,-78.95667928984831,LAREDO,29,Anthony Alvarado,Junior Lozano
PL-31,-8.085170571578146,-78.95784905542749,LAREDO,30,Jean piere,Junior Lozano
PL-32,-8.075912842257841,-78.9482400538252,LAREDO,31,Jean piere,Junior Lozano
PL-34,-8.083145987642427,-78.95296778301514,LAREDO,33,Anthony Alvarado,Junior Lozano
PL-35,-8.085027449947225,-78.96329864668245,LAREDO,34,Anthony Alvarado,Junior Lozano
PL-36,-8.09120168764514,-78.95920823445438,LAREDO,35,Jean piere,Junior Lozano
PL-37,-8.083303842254056,-78.95272580537342,LAREDO,36,Jean piere,Junior Lozano
PL-38,-8.08833127507346,-78.9631259795264,LAREDO,37,Jean piere,Junior Lozano
PL-39,-8.091178982723926,-78.96319538497816,LAREDO,38,Jean piere,Junior Lozano
PL-4,-8.088348977314608,-78.96333846712494,LAREDO,3,Jean Piere,Junior Lozano
PL-40,-8.082305168143714,-78.95424854395837,LAREDO,39,Anthony Alvarado,Junior Lozano
PL-41,-8.090336637366057,-78.96403120353845,LAREDO,40,Jean piere,Junior Lozano
PL-42,-8.091865090403074,-78.96477418978465,LAREDO,41,Jean piere,Junior Lozano
PL-43,-8.086814682648313,-78.96101878704104,LAREDO,42,Jean piere,Junior Lozano
PL-44,-8.079855735363095,-78.95069495028595,LAREDO,43,Anthony Alvarado,Junior Lozano
